companyId,functionaryId,position,beginDate,endDate,typePosition
13,563,DIRECTOR,2008-03-28,2009-03-26,DIRECTORIO
13,563,DIRECTOR,2009-03-26,2010-03-25,DIRECTORIO
13,563,DIRECTOR,2010-03-25,2011-03-28,DIRECTORIO
13,563,DIRECTOR,2011-03-28,2012-03-30,DIRECTORIO
13,563,DIRECTOR,2012-03-30,2013-03-25,DIRECTORIO
13,563,DIRECTOR,2013-03-25,2014-03-31,DIRECTORIO
13,563,DIRECTOR,2014-03-31,2015-03-25,DIRECTORIO
13,563,DIRECTOR,2015-03-25,2016-03-31,DIRECTORIO
13,563,DIRECTOR,2016-03-31,2017-03-27,DIRECTORIO
13,563,DIRECTOR,2017-03-27,,DIRECTORIO
13,564,PRESIDENTE DEL DIRECTORIO,2007-04-24,2008-03-28,DIRECTORIO
13,564,DIRECTOR,2008-03-28,2008-04-22,DIRECTORIO
13,564,PRESIDENTE DEL DIRECTORIO,2008-04-22,2009-03-26,DIRECTORIO
13,564,DIRECTOR,2009-03-26,2009-04-28,DIRECTORIO
13,564,PRESIDENTE DEL DIRECTORIO,2009-04-28,2010-03-25,DIRECTORIO
13,564,DIRECTOR,2010-03-25,2010-04-27,DIRECTORIO
13,564,PRESIDENTE DEL DIRECTORIO,2010-04-27,2011-03-28,DIRECTORIO
13,564,DIRECTOR,2011-03-28,2011-04-19,DIRECTORIO
13,564,PRESIDENTE DEL DIRECTORIO,2011-04-19,2012-03-30,DIRECTORIO
13,564,DIRECTOR,2012-03-30,2012-05-15,DIRECTORIO
13,564,PRESIDENTE DEL DIRECTORIO,2012-05-15,2013-03-25,DIRECTORIO
13,564,DIRECTOR,2013-03-25,2013-04-16,DIRECTORIO
13,564,PRESIDENTE DEL DIRECTORIO,2013-04-16,2014-03-31,DIRECTORIO
13,564,DIRECTOR,2014-03-31,2014-04-29,DIRECTORIO
13,564,PRESIDENTE DEL DIRECTORIO,2014-04-29,2015-03-25,DIRECTORIO
13,564,PRESIDENTE DEL DIRECTORIO,2015-03-25,2016-03-31,DIRECTORIO
13,564,DIRECTOR,2016-03-31,2016-04-19,DIRECTORIO
13,564,PRESIDENTE DEL DIRECTORIO,2016-04-19,2017-03-27,DIRECTORIO
13,564,DIRECTOR,2017-03-27,2017-04-18,DIRECTORIO
13,564,PRESIDENTE DEL DIRECTORIO,2017-04-18,,DIRECTORIO
13,10,DIRECTOR,2016-11-22,2017-03-27,DIRECTORIO
13,10,DIRECTOR,2017-03-27,,DIRECTORIO
13,56,DIRECTOR,2011-05-24,2012-03-30,DIRECTORIO
13,56,DIRECTOR,2012-03-30,2013-03-25,DIRECTORIO
13,56,DIRECTOR,2013-03-25,2014-03-31,DIRECTORIO
13,56,DIRECTOR,2014-03-31,2015-03-25,DIRECTORIO
13,56,DIRECTOR,2015-03-25,2016-03-31,DIRECTORIO
13,56,DIRECTOR,2016-03-31,2016-07-11,DIRECTORIO
13,565,GERENTE GENERAL,2011-01-01,,GERENTE GENERAL
13,566,GERENTE GENERAL,2007-03-27,2010-01-05,GERENTE GENERAL
13,564,GERENTE GENERAL,2010-01-08,2010-12-31,GERENTE GENERAL
13,567,GERENTE DE ASUNTOS LEGALES,2007-04-24,,PLANA GERENCIAL
13,568,VP EJECUTIVO DE OPERACIONES,2015-05-04,,PLANA GERENCIAL
13,569,GTE. OPERAC TARJET DE CREDITO,2006-07-06,2008-01-16,PLANA GERENCIAL
13,570,VP DE MERCADO DE CAPITALES,2009-03-24,,PLANA GERENCIAL
13,383,GERENTE DIV DESARR ORGANIZAC,2003-07-15,2008-01-16,PLANA GERENCIAL
13,571,GERENTE DIVISION PRODUCTOS Y S,2001-08-10,2008-01-16,PLANA GERENCIAL
13,572,GERENTE DE PRODUCTOS Y SERV,2003-12-01,2007-02-27,PLANA GERENCIAL
13,573,GERENTE DIVISION TECNOLOGIA Y,2003-05-01,2008-01-16,PLANA GERENCIAL
13,574,GERENTE DIV RECUPERACIONES,2004-06-28,2007-01-29,PLANA GERENCIAL
13,575,VICE-PRESIDENTE EJECUTIVO BANC,2002-09-16,2009-05-19,PLANA GERENCIAL
13,575,VICEPRES. EJEC. TARJ. CREDITO,2002-09-19,2005-01-27,PLANA GERENCIAL
13,575,VP CANALES DE DISTRIBUCION Y M,2009-05-19,2011-01-18,PLANA GERENCIAL
13,575,VICEPRESIDENTE COMERCIAL,2011-01-18,2016-01-26,PLANA GERENCIAL
13,576,VICEPRESIDENTE E. COMERCIAL,2016-01-26,,PLANA GERENCIAL
13,577,GERENTE CENTRAL DE FINANZAS,2012-09-01,2013-09-24,PLANA GERENCIAL
13,577,VICEPRESIDENTE DE FINANZAS,2013-09-24,,PLANA GERENCIAL
13,578,GTE DIV COBRANZAS BCA PERSONAL,2007-02-02,2008-01-16,PLANA GERENCIAL
13,565,GERENTE NEGOCIO HIPOTECARIO,2008-07-01,2009-05-19,PLANA GERENCIAL
13,565,VP BANCA PERSONAL,2009-05-19,2010-12-31,PLANA GERENCIAL
13,579,ASESOR LEGAL PRESIDENCIA DIREC,2004-06-28,2007-01-29,PLANA GERENCIAL
13,580,GERENTE DE CONVENIOS,2001-11-01,2008-01-16,PLANA GERENCIAL
13,580,GERENTE PRODUCTOS CONVENIOS,2004-06-28,2007-01-29,PLANA GERENCIAL
13,581,GERENTE DIVISION PLANEAMIENTO,2003-07-15,2008-01-16,PLANA GERENCIAL
13,582,VICEPRESIDENTE EJEC. BCA PERS.,2002-09-19,2005-01-27,PLANA GERENCIAL
13,583,VIC PRES. EJECUT. BCA PERSONAL,2000-10-30,2002-09-18,PLANA GERENCIAL
13,584,GERENTE DIV TIEND WONG Y METRO,2004-06-28,2007-01-29,PLANA GERENCIAL
13,584,GTE. DIV. TIENDAS LIMA,2006-01-01,2008-01-16,PLANA GERENCIAL
13,585,VP EJECUTIVO CANALES DISTRIBUC,2016-12-13,,PLANA GERENCIAL
13,392,GERENTE DIV ADMINISTRACIÓN,2000-11-01,2008-01-16,PLANA GERENCIAL
13,393,GERENTE DIVISION TARJETA DE CR,2006-01-01,2008-01-16,PLANA GERENCIAL
13,586,GTE. DIV. GESTION DE PROCESOS,2002-08-01,2008-01-16,PLANA GERENCIAL
13,586,GERENTE DIVISION OPERACIONES,2004-06-28,2007-01-29,PLANA GERENCIAL
13,587,GERENTE DE RELACIONES INSTITUC,2007-04-24,2010-03-23,PLANA GERENCIAL
13,588,VICEPRESIDENTE EJECUTIVO DE OP,2007-05-02,2015-04-30,PLANA GERENCIAL
13,104,GERENTE DIV ADMISIÓN,2004-06-28,2007-01-29,PLANA GERENCIAL
13,589,VICE PRES. EJECUT. COMERCIAL,2000-10-30,2005-01-27,PLANA GERENCIAL
13,589,VICE-PRESIDENTE EJECUTIVO,2005-01-27,2006-10-17,PLANA GERENCIAL
13,589,VICEPRES EJECUTIVO RIESGOS,2006-10-17,2008-06-30,PLANA GERENCIAL
13,590,VICE PRES. EJEC. BCA. PRIVADA,2001-02-21,2004-06-25,PLANA GERENCIAL
13,591,GTE. DIV. GESTION DE COSTOS,2006-11-15,2008-01-16,PLANA GERENCIAL
13,592,GERENTE DIV DE ADMISION,2002-06-06,2008-01-16,PLANA GERENCIAL
13,593,GERENTE DE CONTRALORIA,2003-04-07,2007-03-31,PLANA GERENCIAL
13,594,GERENTE DIV GESTION Y DES HUM,2000-11-15,,PLANA GERENCIAL
13,595,GERENTE DIVISION DE REMESAS,2004-04-15,2008-01-16,PLANA GERENCIAL
13,596,AUDITOR INTERNO,2007-02-27,,PLANA GERENCIAL
13,597,GERENTE DIV RIESGO BCA PERS,2004-06-28,2007-01-29,PLANA GERENCIAL
13,598,GTE DIV GEST. DE  INFORMACION,2004-01-16,2008-01-16,PLANA GERENCIAL
13,599,GERENTE LEGAL,2002-02-18,2006-03-10,PLANA GERENCIAL
13,599,REPRESENTANTE BURSATIL,2003-01-28,2006-03-10,PLANA GERENCIAL
13,600,GTE DIV. TIENDAS PROVINCIA,2004-04-15,2008-01-16,PLANA GERENCIAL
13,600,GERENTE DIV. BANCA EMPRESA,2004-06-28,2007-01-29,PLANA GERENCIAL
13,601,GERENTE DIVISION PRODUCTOS BAN,2006-01-01,2008-01-16,PLANA GERENCIAL
13,602,GERENTE DE SEGUROS,2003-04-23,2004-06-25,PLANA GERENCIAL
13,603,GERENTE DIVISION SEGUROS,2003-04-10,2008-01-16,PLANA GERENCIAL
13,604,GERENTE COMERC TARJ CRED,2004-06-28,2007-01-29,PLANA GERENCIAL
13,605,VICEPRES. EJECUTIVO COMERCIAL,2006-10-17,2011-01-18,PLANA GERENCIAL
13,606,OFICIAL DE CUMPLIMIENTO,2007-09-18,2007-09-18,PLANA GERENCIAL
13,607,GERENTE DE LA DIVISION DE BANC,2007-04-24,2008-01-16,PLANA GERENCIAL
13,608,GERENTE DE DIVISION CALIDAD Y,2006-11-27,2008-01-16,PLANA GERENCIAL
13,609,GERENTE DIVISION  MARKETING E,2006-06-19,2008-01-16,PLANA GERENCIAL
13,610,GERENTE DIV GESTION Y SEGUIM,2004-06-28,2007-01-29,PLANA GERENCIAL
13,610,GTE. DIV. DE RECUPERACIONES,2004-11-01,2008-01-16,PLANA GERENCIAL
13,610,VEICEPRESIDENTA E. DE RIESGOS,2008-07-01,,PLANA GERENCIAL
13,611,GTE. DIV. RIESGO OPERATIVO,2002-08-01,2008-01-16,PLANA GERENCIAL
13,611,GERENTE DIVISION FIDEICOMISO,2004-06-28,2007-01-29,PLANA GERENCIAL
13,611,OFICIAL DE C NORMATIVO,2012-01-17,2014-07-22,PLANA GERENCIAL
13,354,GERENTE DIVISION COMERCIAL TAR,2006-10-02,2008-01-16,PLANA GERENCIAL
13,612,GERENTE DIVISION ADMISION DE R,2006-01-02,2008-01-16,PLANA GERENCIAL
13,613,VP DE NEGOCIOS RETAIL,2014-01-28,2016-12-13,PLANA GERENCIAL
13,614,GERENTE DIVISIN GESTION Y SEGU,2006-12-01,2008-01-16,PLANA GERENCIAL
13,615,GERENTE DE CONTRALORIA,2007-04-01,2008-07-22,PLANA GERENCIAL
13,615,VICEPRESIDENTE DE FINANZAS,2008-07-22,2012-08-31,PLANA GERENCIAL
13,616,GERENTE DIV INTERNACIONAL,2002-08-01,2008-01-16,PLANA GERENCIAL
13,616,GTE. BANCA CORPORATIVA,2008-09-02,2011-01-10,PLANA GERENCIAL
13,617,GTE. DE DIV. MERC. DE CAPIT.,2004-03-15,2009-03-16,PLANA GERENCIAL
13,618,OTROS,2003-04-23,2004-06-25,PLANA GERENCIAL
13,618,GERENTE DIV OP Y SIST TAR CRE,2004-06-28,2008-01-16,PLANA GERENCIAL
13,541,ASESOR LEGAL,2006-03-10,2008-01-16,PLANA GERENCIAL
13,619,GERENTE LEASING,2003-02-10,2008-01-16,PLANA GERENCIAL
13,620,VP DE CANALES DE DISTRIBUCION,2014-01-28,2016-12-13,PLANA GERENCIAL
13,620,VP EJECUTIVO NEGOCIOS RETAIL,2016-12-13,,PLANA GERENCIAL
13,621,GTE DIV NEGOCIOS HIPOTECARIOS,2006-03-11,2008-06-30,PLANA GERENCIAL
13,621,VICEPRESIDENTE TARJETAS CREDIT,2008-07-01,2011-01-18,PLANA GERENCIAL
13,621,VICEPRESIDENTE DE BANCA RETAIL,2011-01-18,2014-01-28,PLANA GERENCIAL
13,622,GERENTE DIV. TIENDAS MONEY,2006-03-02,2008-01-16,PLANA GERENCIAL
13,623,GERENTE BANCA ELECTRONICA,2003-04-23,2004-06-25,PLANA GERENCIAL
13,547,GERENTE DIV BANCA ELECTRONICA,2004-06-28,2008-01-16,PLANA GERENCIAL
13,624,CONTADOR GENERAL,2003-07-15,2003-07-15,PLANA GERENCIAL
13,625,GERENTE DIV RIESGOS DE MERC,2004-06-28,2008-01-16,PLANA GERENCIAL
13,626,GERENCIA BANCA CORPORATIVA,2003-04-23,2008-09-01,PLANA GERENCIAL
13,548,GTE. DIV BANCA EMPRESA,2003-02-15,2008-01-16,PLANA GERENCIAL
13,548,GERENCIA DE TIENDAS,2003-04-23,2007-01-29,PLANA GERENCIAL
13,627,GERENTE DIV. LEGAL (E),2001-07-01,2002-02-18,PLANA GERENCIAL
13,567,,2008-04-28,,REPRESENTANTE LEGAL
13,577,,2012-10-17,,REPRESENTANTE LEGAL
13,628,,2011-01-03,,REPRESENTANTE LEGAL
13,566,,2007-03-27,2010-01-05,REPRESENTANTE LEGAL
13,615,,2008-04-28,2012-12-18,REPRESENTANTE LEGAL
14,629,GERENTE DE RIESGOS,2000-10-10,,PLANA GERENCIAL
14,630,GTE. RECUPERAC. Y NEG. ESPEC.,2000-03-14,2000-04-25,PLANA GERENCIAL
14,631,GTE. DE OPERACIONES CENTRALIZ.,2000-07-17,,PLANA GERENCIAL
14,632,GERENTE DE FINANZAS,2000-01-11,,PLANA GERENCIAL
14,633,GTE. RECUP. Y NEGOC.ESPC.,2000-04-25,,PLANA GERENCIAL
14,634,GERENTE COMERCIAL,2000-02-18,,PLANA GERENCIAL
14,635,REPRESENTANTE DEL BANCO,2003-06-02,2009-02-03,PLANA GERENCIAL
14,635,APODERADO,2005-09-23,2009-02-03,PLANA GERENCIAL
14,636,REPRESENTANTE DEL BANCO,2003-06-02,,PLANA GERENCIAL
14,637,GERENTE DE MARKETING,2000-02-18,,PLANA GERENCIAL
14,638,APODERADO,2005-09-23,2009-02-03,PLANA GERENCIAL
14,639,GERENTE DE NEGOCIOS,2000-10-10,,PLANA GERENCIAL
14,349,GTE. DE DISTRIB. Y VENTAS,2000-07-17,,PLANA GERENCIAL
14,593,GTE. PLANEAM. Y CTROL GESTION,2000-09-04,,PLANA GERENCIAL
14,640,LIQUIDADOR,2009-02-03,,PLANA GERENCIAL
14,641,GTE. LEASING Y MEDIANO PLAZO,2000-01-11,,PLANA GERENCIAL
14,642,REPRESENTANTE DEL BANCO,2003-06-02,2009-02-03,PLANA GERENCIAL
14,643,REPRESENTANTE DEL BANCO,2003-06-02,2007-06-18,PLANA GERENCIAL
14,644,GERENTE DE BANCA EXCLUSIVA,2000-01-11,,PLANA GERENCIAL
14,645,JEFE REESTRUCTURC.EMPRESARIAL,2000-10-10,,PLANA GERENCIAL
14,646,GERENTE DE RIESGOS (E),2000-06-02,2000-10-10,PLANA GERENCIAL
14,647,APODERADO,2005-09-23,2009-02-03,PLANA GERENCIAL
14,648,APODERADO,2005-09-23,2009-02-03,PLANA GERENCIAL
14,638,,2005-09-23,2009-02-03,REPRESENTANTE LEGAL
14,640,,2009-02-03,,REPRESENTANTE LEGAL
14,642,,2005-09-23,2009-02-03,REPRESENTANTE LEGAL
14,643,,2005-09-23,2007-06-18,REPRESENTANTE LEGAL
14,647,,2005-09-23,2009-02-03,REPRESENTANTE LEGAL
14,648,,2005-09-23,2009-02-03,REPRESENTANTE LEGAL
15,649,DIRECTOR SUPLENTE,2005-03-30,2006-04-03,DIRECTORIO
15,649,DIRECTOR,2006-04-03,2007-03-27,DIRECTORIO
15,649,DIRECTOR,2007-03-27,2008-04-04,DIRECTORIO
15,649,DIRECTOR,2008-04-04,2009-03-31,DIRECTORIO
15,649,DIRECTOR,2009-04-01,2010-03-31,DIRECTORIO
15,649,DIRECTOR,2010-04-01,2011-03-31,DIRECTORIO
15,649,DIRECTOR,2011-03-31,2012-03-30,DIRECTORIO
15,649,DIRECTOR,2012-03-30,2013-03-26,DIRECTORIO
15,649,DIRECTOR,2013-03-26,2014-04-14,DIRECTORIO
15,649,DIRECTOR,2014-04-14,2017-03-31,DIRECTORIO
15,649,DIRECTOR,2017-03-31,,DIRECTORIO
15,650,DIRECTOR SUPLENTE,2003-12-04,2005-03-31,DIRECTORIO
15,651,DIRECTOR,2015-01-29,2017-03-31,DIRECTORIO
15,651,DIRECTOR,2017-03-31,,DIRECTORIO
15,652,PRESIDENTE DEL DIRECTORIO,2007-03-27,2008-04-04,DIRECTORIO
15,652,PRESIDENTE DEL DIRECTORIO,2008-04-04,2009-03-31,DIRECTORIO
15,652,PRESIDENTE DEL DIRECTORIO,2009-04-01,2010-03-31,DIRECTORIO
15,652,PRESIDENTE DEL DIRECTORIO,2010-04-01,2011-03-31,DIRECTORIO
15,652,VICEPRESIDENTE DEL DIRECTORIO,2010-04-01,2010-04-01,DIRECTORIO
15,652,PRESIDENTE DEL DIRECTORIO,2011-03-31,2012-03-30,DIRECTORIO
15,652,PRESIDENTE DEL DIRECTORIO,2012-03-30,2013-03-26,DIRECTORIO
15,652,PRESIDENTE DEL DIRECTORIO,2013-03-26,2014-04-14,DIRECTORIO
15,652,PRESIDENTE DEL DIRECTORIO,2014-04-14,2017-03-31,DIRECTORIO
15,652,PRESIDENTE DEL DIRECTORIO,2017-03-31,,DIRECTORIO
15,80,DIRECTOR,2012-11-15,2013-03-26,DIRECTORIO
15,80,DIRECTOR,2013-03-26,2013-11-15,DIRECTORIO
15,653,DIRECTOR,2001-12-28,2007-03-27,DIRECTORIO
15,653,DIRECTOR,2007-03-27,2008-04-04,DIRECTORIO
15,653,DIRECTOR,2008-04-04,2009-03-31,DIRECTORIO
15,653,DIRECTOR,2009-04-01,2010-03-31,DIRECTORIO
15,653,DIRECTOR,2010-04-01,2011-03-31,DIRECTORIO
15,653,DIRECTOR,2011-03-31,2012-03-30,DIRECTORIO
15,653,DIRECTOR,2012-03-30,2013-03-26,DIRECTORIO
15,653,DIRECTOR,2013-03-26,2014-04-14,DIRECTORIO
15,653,DIRECTOR,2014-04-14,2015-01-29,DIRECTORIO
15,654,DIRECTOR,2003-12-04,2005-05-05,DIRECTORIO
15,655,DIRECTOR,2009-04-23,2010-03-31,DIRECTORIO
15,655,DIRECTOR,2010-04-01,2011-03-31,DIRECTORIO
15,655,DIRECTOR,2011-03-31,2012-03-30,DIRECTORIO
15,655,DIRECTOR,2012-03-30,2013-03-26,DIRECTORIO
15,655,DIRECTOR,2013-03-26,2014-04-14,DIRECTORIO
15,655,DIRECTOR,2014-04-14,2017-03-31,DIRECTORIO
15,655,DIRECTOR,2017-03-31,,DIRECTORIO
15,656,DIRECTOR,2005-05-06,2006-03-02,DIRECTORIO
15,657,DIRECTOR,2006-03-31,2007-03-27,DIRECTORIO
15,657,DIRECTOR,2007-03-27,2008-04-04,DIRECTORIO
15,657,DIRECTOR,2008-04-04,2009-03-31,DIRECTORIO
15,657,DIRECTOR,2009-04-01,2010-03-31,DIRECTORIO
15,657,DIRECTOR,2010-04-01,2011-03-31,DIRECTORIO
15,657,DIRECTOR,2011-03-31,2012-01-19,DIRECTORIO
15,658,VICEPRESIDENTE DEL DIRECTORIO,2005-05-06,2007-03-27,DIRECTORIO
15,658,VICEPRESIDENTE DEL DIRECTORIO,2007-03-27,2008-04-04,DIRECTORIO
15,658,VICEPRESIDENTE DEL DIRECTORIO,2008-04-04,2009-03-31,DIRECTORIO
15,658,VICEPRESIDENTE DEL DIRECTORIO,2009-04-01,2010-03-31,DIRECTORIO
15,658,VICEPRESIDENTE DEL DIRECTORIO,2010-04-01,2011-03-31,DIRECTORIO
15,658,VICEPRESIDENTE DEL DIRECTORIO,2011-03-31,2012-03-30,DIRECTORIO
15,658,VICEPRESIDENTE DEL DIRECTORIO,2012-03-30,2012-10-29,DIRECTORIO
15,659,DIRECTOR,2012-03-19,2012-03-30,DIRECTORIO
15,659,DIRECTOR,2012-03-30,2013-01-24,DIRECTORIO
15,659,VICEPRESIDENTE DEL DIRECTORIO,2013-01-24,2013-03-26,DIRECTORIO
15,659,VICEPRESIDENTE DEL DIRECTORIO,2013-03-26,2014-04-14,DIRECTORIO
15,659,VICEPRESIDENTE DEL DIRECTORIO,2014-04-14,2017-03-31,DIRECTORIO
15,659,VICEPRESIDENTE DEL DIRECTORIO,2017-03-31,,DIRECTORIO
15,660,DIRECTOR,2012-03-19,2012-03-30,DIRECTORIO
15,660,DIRECTOR,2012-03-30,2013-03-26,DIRECTORIO
15,660,DIRECTOR,2013-03-26,2014-04-14,DIRECTORIO
15,660,DIRECTOR,2014-04-14,2017-03-31,DIRECTORIO
15,660,DIRECTOR,2017-03-31,,DIRECTORIO
15,661,DIRECTOR,2012-11-23,2013-03-26,DIRECTORIO
15,661,DIRECTOR,2013-03-26,2014-04-14,DIRECTORIO
15,661,DIRECTOR,2014-04-14,2017-03-31,DIRECTORIO
15,661,DIRECTOR,2017-03-31,,DIRECTORIO
15,80,GERENTE GENERAL,2012-08-17,2013-11-15,GERENTE GENERAL
15,662,GERENTE GENERAL,2002-03-11,2005-10-11,GERENTE GENERAL
15,663,GERENTE GENERAL,2014-01-06,,GERENTE GENERAL
15,657,GERENTE GENERAL,2005-12-27,2011-12-31,GERENTE GENERAL
15,664,JEFE DE SEGURIDAD,2004-10-20,2010-01-29,PLANA GERENCIAL
15,445,GERENTE COMERCIAL,2003-05-16,2012-06-01,PLANA GERENCIAL
15,445,GERENTE GENERAL,2005-10-11,2005-12-27,PLANA GERENCIAL
15,445,GERENTE GENERAL INTERINO,2012-01-02,2012-06-01,PLANA GERENCIAL
15,665,GERENTE FINANCIERO,2006-11-20,2012-05-29,PLANA GERENCIAL
15,665,GERENTE DE ADMINIST Y FINANZAS,2012-05-29,2013-02-28,PLANA GERENCIAL
15,666,CONTRALOR,2005-01-06,2013-12-31,PLANA GERENCIAL
15,666,REPRESENTANTE BURSATIL,2005-03-21,2005-08-23,PLANA GERENCIAL
15,667,GERENTE LEGAL,2013-10-10,,PLANA GERENCIAL
15,668,GERENTE DE OPERACIONES Y ADM.,2004-10-20,2012-05-29,PLANA GERENCIAL
15,668,GERENTE DE SISTEMAS INTERINO,2010-12-22,2011-08-26,PLANA GERENCIAL
15,668,GERENTE DE OPERACIONES,2012-05-29,2014-07-31,PLANA GERENCIAL
15,668,GERENTE GENERAL INTERINO,2012-06-01,2012-08-17,PLANA GERENCIAL
15,669,GERENTE DE SISTEMAS,2010-09-23,2010-12-22,PLANA GERENCIAL
15,573,GERENTE DE SISTEMAS,2011-08-26,2015-03-25,PLANA GERENCIAL
15,670,GERENTE DE SISTEMAS,2008-05-27,2010-09-23,PLANA GERENCIAL
15,671,GERENTE GENERAL (E),2002-02-22,2002-03-10,PLANA GERENCIAL
15,672,GERENTE DE RIESGOS,2004-10-20,2006-04-27,PLANA GERENCIAL
15,673,GERENTE DE RECURSOS HUMANOS,2007-08-14,2012-06-08,PLANA GERENCIAL
15,662,REPRESENTANTE BURSATIL SUPLEN,2003-06-30,2005-10-12,PLANA GERENCIAL
15,342,GTE DE ADMINISTRAC Y FINANZAS,2013-11-19,2014-07-31,PLANA GERENCIAL
15,674,GERENTE DE FINANZAS,2004-10-20,2006-04-27,PLANA GERENCIAL
15,674,REPRESENTANTE BURSATIL,2005-08-23,2006-04-27,PLANA GERENCIAL
15,675,GTE DE PRODUCTOS FINANCIEROS,2008-01-23,2014-02-26,PLANA GERENCIAL
15,676,GERENTE COMERCIAL,2013-10-10,2014-05-28,PLANA GERENCIAL
15,676,GERENTE DE NEGOCIOS,2014-05-28,,PLANA GERENCIAL
15,677,GERENTE DE SISTEMAS,2001-10-29,2008-03-26,PLANA GERENCIAL
15,678,GTE DE PRODUCTOS Y MARKETING,2017-01-25,,PLANA GERENCIAL
15,679,GERENTE DE CONTRALORIA,2014-01-06,2014-08-27,PLANA GERENCIAL
15,679,GTE ADMINISTRACION Y FINANZAS,2014-08-27,,PLANA GERENCIAL
15,680,GTE RIESGO OPERACIONAL,2017-06-28,,PLANA GERENCIAL
15,681,AUDITOR INTERNO,2013-03-08,,PLANA GERENCIAL
15,682,GERENTE RRHH,2001-10-29,2007-08-14,PLANA GERENCIAL
15,683,AUDITOR INTERNO,2005-01-06,2012-08-10,PLANA GERENCIAL
15,684,GTE DESAR  DE NEG E INNOVACION,2014-08-27,,PLANA GERENCIAL
15,685,REPRESENTANTE BURSATIL,2003-06-25,2005-03-21,PLANA GERENCIAL
15,685,REPRESENTANT BURSATIL SUPLENTE,2005-03-21,2006-04-27,PLANA GERENCIAL
15,685,REPRESENTANTE BURSATIL,2006-04-27,2006-04-27,PLANA GERENCIAL
15,686,GTE EXPERIENCIA CLIENTE Y MKT,2014-05-28,,PLANA GERENCIAL
15,687,REPRESENTANTE BURSATIL SUP,2006-04-27,2006-04-27,PLANA GERENCIAL
15,687,GERENTE LEGAL,2006-05-31,2013-10-09,PLANA GERENCIAL
15,688,GERENTE DE OPERACIONES CENTRAL,2009-02-25,2009-02-25,PLANA GERENCIAL
15,688,GERENTE DE OPERACIONES CENTRAL,2009-02-26,2014-07-31,PLANA GERENCIAL
15,688,GERENTE DE OPERACIONES,2014-08-01,,PLANA GERENCIAL
15,689,GERENTE DE CONTROL DE GESTION,2014-08-27,,PLANA GERENCIAL
15,690,GERENTE DE TESORERIA,2014-08-27,,PLANA GERENCIAL
15,660,GERENTE GENERAL INTERINO,2013-11-16,2014-01-08,PLANA GERENCIAL
15,691,GERENTE DE FIDELIZACION CMR,2007-08-14,2011-07-26,PLANA GERENCIAL
15,692,GERENTE DE SISTEMAS,2015-06-24,2017-06-28,PLANA GERENCIAL
15,692,GTE OPERACIONES Y TECNOLOGIA,2017-06-28,,PLANA GERENCIAL
15,693,GERENTE DE RECURSOS HUMANOS,2012-06-08,,PLANA GERENCIAL
15,694,GERENTE DE TESORERIA,2003-03-31,2004-10-20,PLANA GERENCIAL
15,694,REPRESENTANTE BURSATIL SUPLEN,2003-06-30,2005-03-21,PLANA GERENCIAL
15,694,GERENTE FINANCIERO,2004-06-21,2004-10-20,PLANA GERENCIAL
15,695,GTE PLANEA Y GTION PROYECTOS,2014-05-28,,PLANA GERENCIAL
15,622,GERENTE COMERCIAL,2012-06-26,2013-10-09,PLANA GERENCIAL
15,696,GTE  FIDELIZACION Y RETENCION,2006-02-28,2007-02-14,PLANA GERENCIAL
15,697,GNTE NEGOCIO MICROFINANZAS,2007-05-15,2009-01-30,PLANA GERENCIAL
15,697,GERENTE DE SEGUROS,2009-01-30,2012-02-29,PLANA GERENCIAL
15,698,GTE DE OPERAC E ING DE PROCESO,2014-12-17,2017-06-28,PLANA GERENCIAL
15,699,GERENTE DE RIESGOS,2006-04-27,2013-01-24,PLANA GERENCIAL
15,700,GERENTE DE RIESGOS Y COBRANZAS,2013-01-24,2014-05-28,PLANA GERENCIAL
15,700,GTE RIESGOS COBRANZ E INTELIG,2014-05-28,,PLANA GERENCIAL
15,665,,2012-01-31,2013-02-28,REPRESENTANTE LEGAL
15,80,,2012-08-17,2013-11-15,REPRESENTANTE LEGAL
15,662,,2005-01-06,2005-12-27,REPRESENTANTE LEGAL
15,663,,2014-01-06,,REPRESENTANTE LEGAL
15,657,,2005-12-27,2011-12-31,REPRESENTANTE LEGAL
15,660,,2013-11-16,2014-01-06,REPRESENTANTE LEGAL
15,660,,2016-05-10,,REPRESENTANTE LEGAL
16,701,PRESIDENTE DEL DIRECTORIO,2007-10-01,2008-03-28,DIRECTORIO
16,701,PRESIDENTE DEL DIRECTORIO,2008-03-28,2009-03-27,DIRECTORIO
16,701,PRESIDENTE DEL DIRECTORIO,2009-03-27,2010-03-30,DIRECTORIO
16,701,PRESIDENTE DEL DIRECTORIO,2010-03-30,2011-03-28,DIRECTORIO
16,702,PRESIDENTE DEL DIRECTORIO,2011-03-28,2012-03-26,DIRECTORIO
16,702,PRESIDENTE DEL DIRECTORIO,2012-03-26,2013-03-26,DIRECTORIO
16,702,PRESIDENTE DEL DIRECTORIO,2013-03-26,2014-03-21,DIRECTORIO
16,702,PRESIDENTE DEL DIRECTORIO,2014-03-21,2015-03-20,DIRECTORIO
16,702,PRESIDENTE DEL DIRECTORIO,2015-03-20,2016-03-31,DIRECTORIO
16,702,PRESIDENTE DEL DIRECTORIO,2016-03-31,2016-10-21,DIRECTORIO
16,477,DIRECTOR,2017-04-20,,DIRECTORIO
